,x,y,label
TCGA-28-2509-01,-11.761501434292194,8.180993674823505,GBM
TCGA-28-5204-01,-11.582938266355725,8.230409169936754,GBM
TCGA-06-0190-02,-11.46627322810342,8.335695145630067,GBM
TCGA-27-1831-01,-11.595122759217361,8.484853740396272,GBM
TCGA-06-0138-01,-11.809780415094618,9.006951572424677,GBM
TCGA-12-0821-01,-11.797822662435577,8.947999132748338,GBM
TCGA-27-1835-01,-11.862642827950411,8.342238047045988,GBM
TCGA-14-1034-02,-11.960102225014516,8.429707793536755,GBM
TCGA-06-2570-01,-12.217503936081428,9.526478605629912,GBM
TCGA-06-2564-01,-11.791761412314584,8.766850779897467,GBM
TCGA-06-0178-01,-11.870188146429578,9.742104277531274,GBM
TCGA-12-5299-01,-11.95859527963033,8.446516283275546,GBM
TCGA-12-0616-01,-11.943564480145774,8.969524307975982,GBM
TCGA-26-5139-01,-11.929491816379183,8.476973788981084,GBM
TCGA-76-4932-01,-11.69365753836401,8.137521046853324,GBM
TCGA-14-1825-01,-11.809278609201076,9.4637833123549,GBM
TCGA-06-0680-11,-13.521150878172822,10.138129270751968,GBM
TCGA-27-1837-01,-11.827157040196255,9.047451320519091,GBM
TCGA-06-2563-01,-11.980755376635358,8.489285886928682,GBM
TCGA-19-1389-02,-11.515671967468073,8.419816149858512,GBM
TCGA-06-0686-01,-11.871745414691572,9.357264637686896,GBM
TCGA-27-2528-01,-11.529299167271057,8.431739113021658,GBM
TCGA-16-1045-01,-12.020483140814234,8.520584833095505,GBM
TCGA-06-5859-01,-11.704528070550543,8.93804286654715,GBM
TCGA-06-0158-01,-11.776951402817772,8.887689798355373,GBM
TCGA-02-2486-01,-11.462713822065473,8.441276495253415,GBM
TCGA-76-4931-01,-12.080236136212909,8.809671074809499,GBM
TCGA-06-0678-11,-13.471070700440004,10.130191341044164,GBM
TCGA-28-5213-01,-11.737674600269171,8.546846924591447,GBM
TCGA-08-0386-01,-11.780659263365724,8.989126144289159,GBM
TCGA-06-0878-01,-11.567527226873612,8.369728096801499,GBM
TCGA-19-2625-01,-11.933769972672595,8.333931350482251,GBM
TCGA-28-5220-01,-11.74234209359622,8.887488517937792,GBM
TCGA-32-2616-01,-11.909739859500721,8.43726985434565,GBM
TCGA-06-0168-01,-12.159781394445421,8.798129632428395,GBM
TCGA-02-0047-01,-11.973575181964485,9.257452797435855,GBM
TCGA-12-3653-01,-11.707655167999,8.14394830724582,GBM
TCGA-06-0157-01,-11.89027413675114,8.561797591613926,GBM
TCGA-02-2485-01,-11.860208074207831,9.077340225508673,GBM
TCGA-12-0619-01,-11.678486120340798,8.522914973683191,GBM
TCGA-06-2569-01,-4.378100715163124,1.9531639546015274,GBM
TCGA-06-0211-02,-11.74111009992917,8.518672085149323,GBM
TCGA-32-2632-01,-11.742325871056282,8.77292502265791,GBM
TCGA-06-0152-02,-11.71843151024605,8.633702841864038,GBM
TCGA-06-5413-01,-11.63274471193059,8.78223492654891,GBM
TCGA-06-5408-01,-12.002047936231284,8.50409187575506,GBM
TCGA-06-5417-01,-12.135187571548087,10.088952687475416,GBM
TCGA-14-0736-02,-12.126899874339028,8.848724816728534,GBM
TCGA-28-1747-01,-11.881178023830412,9.085573557894957,GBM
TCGA-12-0618-01,-11.867490671020487,9.32790207139761,GBM
TCGA-06-2557-01,-11.710894592393982,8.850145198580291,GBM
TCGA-15-1444-01,-11.92260552455167,10.237913131475942,GBM
TCGA-76-4929-01,-12.045407124605129,8.65697771093662,GBM
TCGA-06-0174-01,-11.860873351279222,9.33338991419112,GBM
TCGA-06-2562-01,-11.664857632672616,8.592280353702009,GBM
TCGA-32-1982-01,-11.94020422526505,8.591931990345897,GBM
TCGA-26-5135-01,-11.968606239079858,9.184232529922996,GBM
TCGA-06-5414-01,-11.578052627891159,8.22401986172325,GBM
TCGA-06-0882-01,-11.98114981919317,8.972164959643417,GBM
TCGA-06-0745-01,-11.624151820997092,8.940232905921823,GBM
TCGA-06-0744-01,-11.671154465719516,8.74576413577261,GBM
TCGA-14-1829-01,-11.707638287789777,8.64905127246472,GBM
TCGA-19-5960-01,-11.922198923852973,9.222364964047133,GBM
TCGA-28-5218-01,-4.590730700305152,1.611106932576812,GBM
TCGA-12-1597-01,-12.322951353229046,9.531040867595623,GBM
TCGA-16-0846-01,-12.005806959772897,9.236144310064175,GBM
TCGA-06-0132-01,-12.215612837915712,9.014819112603456,GBM
TCGA-32-5222-01,-11.621019390781226,8.557740091063904,GBM
TCGA-32-1970-01,-11.898847299729379,9.04886973170173,GBM
TCGA-41-2571-01,-11.924567231746433,9.342474154772816,GBM
TCGA-19-4065-02,-12.19879347991164,8.906622680593953,GBM
TCGA-19-1390-01,-12.125134621246517,9.434062431623543,GBM
TCGA-06-2565-01,-11.559053806177568,8.452987709662427,GBM
TCGA-06-2567-01,-11.737304656220171,8.819511589908709,GBM
TCGA-14-1034-01,-11.751984053845419,8.260126472428578,GBM
TCGA-06-0129-01,-11.9405145100208,10.171648755893628,GBM
TCGA-26-1442-01,-12.467430728142583,10.538515973295429,GBM
TCGA-76-4926-01,-11.87918477084951,9.030087244465523,GBM
TCGA-28-1753-01,-11.627877774908752,8.71496885229929,GBM
TCGA-06-0184-01,-11.68977514598135,8.637727845568145,GBM
TCGA-28-2510-01,-13.254574126090688,9.850705561709207,GBM
TCGA-14-0781-01,-11.502140681468676,8.46155155623249,GBM
TCGA-32-1980-01,-12.391320905246108,9.10915956152969,GBM
TCGA-28-5209-01,-11.740345673677728,8.148407899847063,GBM
TCGA-26-5133-01,-11.72120341760966,9.538840395603044,GBM
TCGA-27-2521-01,-11.850195398967955,9.84987896814741,GBM
TCGA-12-5295-01,-11.645715801464807,8.147741561263878,GBM
TCGA-19-1787-01,-11.695892325175361,8.762306059220183,GBM
TCGA-06-5415-01,-11.844086873450616,9.038257628661144,GBM
TCGA-27-1832-01,-11.963064071443998,8.488239096585168,GBM
TCGA-27-1830-01,-11.788685437811058,8.846323064118392,GBM
TCGA-06-5416-01,-11.992525710586975,9.267167512503004,GBM
TCGA-27-2526-01,-11.736189330524475,8.187418831108754,GBM
TCGA-19-4065-01,-11.642625307777056,8.572577835802516,GBM
TCGA-14-1823-01,-11.762398033937005,8.264861163267012,GBM
TCGA-06-5858-01,-11.986076565296802,8.490651751088127,GBM
TCGA-06-0219-01,-11.895126813849783,9.00198983849945,GBM
TCGA-CR-7368-01,2.1415077091174397,-0.1979666604535872,HNSC
TCGA-CR-6480-01,1.1395909171889391,0.20264313851376997,HNSC
TCGA-CN-6996-01,2.014018290537058,-1.249139196777904,HNSC
TCGA-CQ-A4CH-01,1.5263086752943509,-1.3042537587958751,HNSC
TCGA-CR-7392-01,2.1338545162096167,-1.0728099480039794,HNSC
TCGA-CN-5374-01,0.8824840942624723,0.2018256722201093,HNSC
TCGA-HD-7917-01,2.3275205918719175,-0.6022473878345546,HNSC
TCGA-CV-6441-01,1.460418323614659,-0.7210615412959177,HNSC
TCGA-CQ-A4C6-01,1.6802137001568285,-1.3340406863211305,HNSC
TCGA-CV-6943-11,2.8385876465543203,-0.6132002145731179,HNSC
TCGA-CV-7427-01,1.9293917087717043,-1.4892515386857748,HNSC
TCGA-HD-A6I0-01,1.7775904051770917,-1.5201601863640914,HNSC
TCGA-CR-7388-01,2.277524433259627,0.04740947228077791,HNSC
TCGA-H7-A6C5-11,2.7638199197764353,0.2125111458273978,HNSC
TCGA-BA-A4IG-01,1.6475314984830798,0.07651040528054116,HNSC
TCGA-CR-5250-01,1.0743324116295345,0.5529038820229165,HNSC
TCGA-CN-4741-01,2.211731768168749,-0.29242716518308093,HNSC
TCGA-KU-A66S-01,1.727687277820645,0.9180983979675862,HNSC
TCGA-MZ-A5BI-01,2.1054865574192623,-0.13716026050481234,HNSC
TCGA-CR-7402-01,2.4975871095411466,-0.2046929601379233,HNSC
TCGA-CV-7263-01,2.2099271191474035,-1.0165863596232603,HNSC
TCGA-CV-7255-01,2.0557813207437916,-0.9972291788814749,HNSC
TCGA-CR-5247-01,1.9641268493152153,-1.0302945456006352,HNSC
TCGA-D6-6826-01,2.369360197394277,-0.23779983002703758,HNSC
TCGA-CN-6988-01,2.4116814774793762,-0.5676116294262435,HNSC
TCGA-CQ-6224-01,1.5244310385882276,-1.0373191720691632,HNSC
TCGA-CV-7178-11,2.7415591654625837,-0.16501742256489385,HNSC
TCGA-CR-6470-01,1.1116244979014094,0.6474331909700953,HNSC
TCGA-CN-A642-01,1.319673704510491,-1.2912619277134525,HNSC
TCGA-UF-A71A-06,1.9886107794642849,0.3052811914692177,HNSC
TCGA-KU-A6H7-06,0.8740041046631429,0.4399415373193456,HNSC
TCGA-F7-A620-01,1.9545075189085168,-1.4096675084852042,HNSC
TCGA-CV-6951-01,2.132146547495479,-0.13255248324604837,HNSC
TCGA-BB-7866-01,1.0266805631035631,0.4478245680616122,HNSC
TCGA-CV-7242-01,2.6350689691427935,-0.05233277992806129,HNSC
TCGA-CV-7423-01,1.8421896534338864,-1.328994221117654,HNSC
TCGA-CV-A464-01,1.8264680253563172,-1.0787484901339581,HNSC
TCGA-UF-A7JH-01,2.149492038196079,-1.1497962232496703,HNSC
TCGA-BA-5149-01,1.4566320563394148,-1.240876884669927,HNSC
TCGA-CR-7383-01,1.9160495898743515,-0.73242656623061,HNSC
TCGA-UF-A7JD-01,1.413526143487511,-0.7231303034694149,HNSC
TCGA-CN-4738-01,2.675431870323957,-0.14741331868990917,HNSC
TCGA-CN-A49B-01,1.6997804550372502,-0.7639327432554769,HNSC
TCGA-F7-A50I-01,2.4479225619269123,-0.23301940272360191,HNSC
TCGA-CV-6939-01,2.4858174972295246,0.12527944359775411,HNSC
TCGA-CN-A49A-01,1.9222148163800508,-0.4454186378747511,HNSC
TCGA-CV-7238-01,1.9955651194710535,-1.0381570444742527,HNSC
TCGA-MT-A67D-01,2.5835105708466,-0.2631931224155738,HNSC
TCGA-CV-6942-01,1.886051828471409,-0.8586098173274421,HNSC
TCGA-CN-6998-01,1.795004214757516,-1.493638303128318,HNSC
TCGA-DQ-5631-01,1.3295753492321198,-1.1274737431468318,HNSC
TCGA-D6-A6EM-01,1.7502367971189314,-1.405914428355897,HNSC
TCGA-F7-8298-01,1.6228925069281073,-0.8449321858565434,HNSC
TCGA-CQ-6223-01,2.194242740461158,-1.1848733958142217,HNSC
TCGA-CV-7103-01,1.8668695442021817,0.08281454035359438,HNSC
TCGA-CV-6962-11,2.8332550378631427,-0.42078989915656506,HNSC
TCGA-CR-7374-01,2.208063930177864,0.44418454414850367,HNSC
TCGA-CX-7086-01,2.234034127732153,-0.5312028013177793,HNSC
TCGA-IQ-7632-01,2.252170760721556,-0.911004709109127,HNSC
TCGA-H7-A6C4-11,2.564928212036921,-0.7872356007570253,HNSC
TCGA-CV-7178-01,1.8228994908909744,-0.8532583923493878,HNSC
TCGA-CV-5442-01,1.8076899771373771,-1.4224355340412234,HNSC
TCGA-CQ-5324-01,1.9319200395439706,-1.0133749814702815,HNSC
TCGA-CV-A6K0-01,2.3592184084547987,-1.1961683873250482,HNSC
TCGA-BB-7862-01,2.0246545709073414,0.4185035915357377,HNSC
TCGA-CN-A63V-01,1.781295237265168,-0.8687076935576543,HNSC
TCGA-CN-5360-01,2.6360510434533757,-0.03478795718444531,HNSC
TCGA-CR-5243-01,1.0702500108168458,0.5270653802102702,HNSC
TCGA-CV-7437-01,1.873718936095364,0.2619429693127202,HNSC
TCGA-QK-A6IG-01,1.2179103461674543,-1.2256825076700386,HNSC
TCGA-CV-7242-11,2.853461753481959,-0.5347494997448654,HNSC
TCGA-CV-7425-11,2.2531642097743076,-1.2987596848751648,HNSC
TCGA-CV-A463-01,1.957222862420717,-1.4486331550460954,HNSC
TCGA-BB-A5HU-01,1.5783786776405622,-1.0407449254545034,HNSC
TCGA-QK-AA3K-01,0.26284399845801365,-0.6705645328274813,HNSC
TCGA-CV-A6JE-01,1.414108948934794,-1.0587420921144666,HNSC
TCGA-CV-7435-01,2.1236086700509076,-0.8463445742869212,HNSC
TCGA-CV-6935-01,1.9446028708156071,0.17882357166645999,HNSC
TCGA-CV-7410-01,2.0856366179623422,-1.1151806284927588,HNSC
TCGA-C9-A47Z-01,2.0495171522318434,-1.4581077129718534,HNSC
TCGA-CN-4737-01,2.1775625935474974,-1.1664181012983834,HNSC
TCGA-CV-6952-01,2.032879301554916,-1.4799242321849804,HNSC
TCGA-P3-A5QA-01,1.446640922032913,-0.9811896178260767,HNSC
TCGA-CV-7409-01,2.342871767821988,-0.4764467384193144,HNSC
TCGA-CQ-5326-01,1.6307482232918198,-1.2416772076992044,HNSC
TCGA-CQ-A4CI-01,1.903372068568491,0.39264892167672977,HNSC
TCGA-CV-7099-01,2.0866136964222957,-0.7157520769466196,HNSC
TCGA-QK-A8ZB-01,2.2395953466061,-0.45276631263812145,HNSC
TCGA-CN-6017-01,1.8835157565330565,-1.125159990613326,HNSC
TCGA-UP-A6WW-01,1.0476159616970528,0.5511752133050987,HNSC
TCGA-CN-5363-01,1.3204260763612177,-1.2752750126351255,HNSC
TCGA-CR-6474-01,1.6862313288741038,-0.7870634920143997,HNSC
TCGA-CV-7091-11,-2.741354759277005,-6.286487564349473,HNSC
TCGA-CQ-7067-01,1.8402368497526602,-0.9014364667217731,HNSC
TCGA-CR-7380-01,1.8902931913647616,-1.1450764834014258,HNSC
TCGA-P3-A6T5-01,2.058112268865624,-0.8648877238084964,HNSC
TCGA-CV-A45Z-01,2.285286642204083,0.21477650881514115,HNSC
TCGA-CQ-6219-01,1.89621870616573,-1.1090486799106103,HNSC
TCGA-D6-A4ZB-01,2.143832052503555,-0.39716359511911886,HNSC
TCGA-IQ-A6SH-01,1.8298143706297931,-0.9589235331382372,HNSC
TCGA-P3-A6T7-01,1.959470743250667,-1.2643379374156551,HNSC
TCGA-CR-7389-01,2.4681700083140576,-0.1564067729818152,HNSC
TCGA-CN-5369-01,2.251864080101573,-0.5400393671893691,HNSC
TCGA-CV-7438-11,2.6404956055411395,-0.4973751226288287,HNSC
TCGA-CV-7236-01,2.014441742638289,-0.5094674404185855,HNSC
TCGA-CV-7430-01,2.2462997168960843,-0.36647418629978246,HNSC
TCGA-CV-5439-01,2.208017083731489,-1.1052607902017628,HNSC
TCGA-CQ-7072-01,1.623929998825831,-0.48924175550099974,HNSC
TCGA-P3-A6T4-01,2.1188745778651,-0.6276698393565184,HNSC
TCGA-CN-4735-01,1.2670125510818169,0.9880630610511644,HNSC
TCGA-H7-8501-01,1.3647117467985201,-1.3690621154759675,HNSC
TCGA-QK-A8Z8-01,2.309135156437992,-0.37558137671537933,HNSC
TCGA-CQ-6229-01,2.0085121745744816,-1.3547121265126276,HNSC
TCGA-CN-5361-01,1.6439464873076253,-0.8048977111201843,HNSC
TCGA-MT-A67F-01,1.9096342517398939,-1.5161889749973312,HNSC
TCGA-CR-6481-01,1.1652323438760228,0.352042421847753,HNSC
TCGA-MT-A7BN-01,-3.664332580542664,-7.153742440523325,HNSC
TCGA-CV-5441-01,1.968495921843945,-1.0631565329460049,HNSC
TCGA-CV-5978-01,1.8701348426076936,0.4481122517887207,HNSC
TCGA-QK-A8ZA-01,2.016998550667816,0.17517941467325548,HNSC
TCGA-CV-7245-11,2.535832959526206,-0.6888450900731232,HNSC
TCGA-CV-5977-01,1.4174889234262467,-1.346241125735898,HNSC
TCGA-BB-7871-01,1.8435943257876073,0.46713639862456746,HNSC
TCGA-BA-5558-01,2.0347281065414378,-1.2811471726846608,HNSC
TCGA-HD-A633-01,1.7415326770441864,-1.206645524647191,HNSC
TCGA-CN-6019-01,2.476954328696219,0.017882877259788755,HNSC
TCGA-WA-A7H4-01,2.5028361822792085,-0.18951461502590922,HNSC
TCGA-CV-7254-01,2.4656812841771725,0.3512869094853909,HNSC
TCGA-CN-5356-01,2.1900070576817696,-0.7116559802129686,HNSC
TCGA-CR-7404-01,1.282615764935745,0.21722578067920323,HNSC
TCGA-CR-7401-01,2.1825365903761833,-1.1393886203147292,HNSC
TCGA-CV-6955-11,2.7694384049251757,-0.13468446010296023,HNSC
TCGA-CV-5443-01,1.0057538713210175,0.5932654305138134,HNSC
TCGA-CX-7085-01,2.204756435752717,-1.0410189622719366,HNSC
TCGA-CV-7248-01,2.4210808532946237,0.08361273287845623,HNSC
TCGA-F7-A624-01,-5.854139203333184,0.8314140638330844,HNSC
TCGA-CV-7415-01,1.673725342830621,-0.8262040801894965,HNSC
TCGA-CV-A45W-01,2.3121846399955976,0.6139010759145869,HNSC
TCGA-D6-8569-01,1.8851023689728739,-1.2125751305426846,HNSC
TCGA-CV-6953-01,2.084977676955989,-1.341440272880421,HNSC
TCGA-DQ-5630-01,2.0065189109384205,-1.231236039101922,HNSC
TCGA-CV-7446-01,2.230835915218806,0.2764953889684585,HNSC
TCGA-DQ-7592-01,1.8292929262895556,-1.2811675789080228,HNSC
TCGA-CN-6020-01,1.9898614118821663,-0.8831599924411775,HNSC
TCGA-CV-6945-01,1.9890741138129415,-0.7593736319237946,HNSC
TCGA-KU-A66T-01,1.9433167628086372,-0.7729990192129098,HNSC
TCGA-HD-7753-01,1.5381233732033155,-0.9664167602987854,HNSC
TCGA-CN-A63T-01,2.507513021314053,-0.28952044738379773,HNSC
TCGA-MT-A51X-01,2.2126726832696586,-1.2553276479291557,HNSC
TCGA-BB-A5HY-01,1.3596916763760472,-1.0829846269038863,HNSC
TCGA-IQ-A61H-01,1.9334936324254706,0.4055835873288524,HNSC
TCGA-CQ-A4C7-01,1.6693032486562243,-1.282491113449563,HNSC
TCGA-CV-7183-11,2.8855503562736593,-0.5461612331515001,HNSC
TCGA-CV-A45U-01,1.895587779357564,0.025118404930294602,HNSC
TCGA-CQ-5333-01,1.6531307528994723,-1.4133500209246923,HNSC
TCGA-CN-A63W-01,2.308094705057586,-0.6362402435675947,HNSC
TCGA-CV-A45R-01,2.097499839178307,-1.2023652663894657,HNSC
TCGA-T3-A92N-01,1.5791166073580511,-0.8719533882211152,HNSC
TCGA-BB-8601-01,1.9837897316031916,0.4328095184996623,HNSC
TCGA-BA-A6DL-01,2.321384946097856,-0.5354446133466464,HNSC
TCGA-CV-5434-01,1.9431519584538746,0.32851186807201865,HNSC
TCGA-CN-A6V6-01,2.1677915159553196,-0.11982498962629792,HNSC
TCGA-H7-7774-01,2.5416600301131678,-0.9742630516226949,HNSC
TCGA-CN-5364-01,2.073475097414883,-1.027585413999636,HNSC
TCGA-CV-7568-01,1.7939933195622144,-1.215698402038264,HNSC
TCGA-P3-A6T0-01,1.6595889090298654,-0.5983333652438461,HNSC
TCGA-BA-4075-01,1.3661053854672685,-1.1316471727706254,HNSC
TCGA-CV-6934-11,2.747933721732168,-0.0032072031478352606,HNSC
TCGA-CR-7386-01,2.0733185185342875,-1.0893528218793582,HNSC
TCGA-D6-A6ES-01,1.9543849850499944,-1.2954680524694582,HNSC
TCGA-CQ-7068-01,1.4153566555920662,-1.3693195241629579,HNSC
TCGA-CV-7183-01,2.267027063682237,-1.208818757984458,HNSC
TCGA-CN-A49C-01,1.225700321093323,0.15815308508964412,HNSC
TCGA-D6-A6EO-01,2.261352672733358,-0.6976223255612416,HNSC
TCGA-CN-6013-01,1.8896203570494827,-1.1457131440505193,HNSC
TCGA-CX-A4AQ-01,1.4152774461152402,0.8391105008851016,HNSC
TCGA-CV-5970-01,2.0376489554813166,-1.1959266228632746,HNSC
TCGA-D6-A6EN-01,1.3327975548135917,-1.360352291283457,HNSC
TCGA-CV-7440-11,2.809285862133532,-0.10783823452619928,HNSC
TCGA-BA-A6DJ-01,1.6894264057120347,-1.4643172303398344,HNSC
TCGA-CR-6493-01,1.5938201927599551,-1.383602347860108,HNSC
TCGA-CV-7097-11,-2.663787814710582,-6.322726439693273,HNSC
TCGA-CV-A45Y-01,2.3092020460225853,-0.16230261721301278,HNSC
TCGA-QK-A8Z7-01,2.191493626062153,0.5517459073702732,HNSC
TCGA-CV-7177-11,2.868532204068972,-0.33090187652393677,HNSC
TCGA-BB-A5HZ-01,2.1199013693312834,-1.044273555119241,HNSC
TCGA-BA-5151-01,1.9009260858922328,-1.36730324787287,HNSC
TCGA-CR-5249-01,1.116891282701093,0.24020107746050567,HNSC
TCGA-F7-A50G-01,2.2589155959239857,-1.247298504986478,HNSC
TCGA-BA-6870-01,2.0900756843272235,-0.7861292972056018,HNSC
TCGA-CV-7428-01,2.246868495217625,-0.8057920968830276,HNSC
TCGA-CV-6960-01,2.0537830534431887,-0.9214415192310489,HNSC
TCGA-HL-7533-01,1.0491701003605516,-0.9381280708208353,HNSC
TCGA-CN-6995-01,1.779196646108098,-1.4755058597414257,HNSC
TCGA-CV-A45Q-01,1.8666048232717627,-1.5207110095982972,HNSC
TCGA-KN-8434-01,4.271472583602487,-14.984826976444714,KICH
TCGA-KL-8336-01,4.406793304842586,-14.923475707142307,KICH
TCGA-KO-8408-01,4.299528235669296,-14.881608172984047,KICH
TCGA-KO-8404-01,-5.537467082156935,1.1989858860005154,KICH
TCGA-KN-8419-01,4.463127807889685,-14.78754693928402,KICH
TCGA-KN-8436-11,7.899719299072979,-12.025955623434818,KICH
TCGA-KL-8331-01,4.326352703522918,-14.913147594771416,KICH
TCGA-KO-8413-01,4.489398832061115,-14.716306661139665,KICH
TCGA-KL-8327-01,4.3457461982617405,-14.881892055728091,KICH
TCGA-KL-8326-11,7.532880647755231,-11.614772926786825,KICH
TCGA-KO-8417-01,4.39178368290605,-14.784072719181387,KICH
TCGA-KL-8332-11,7.3139096832835495,-11.603078112687124,KICH
TCGA-KN-8430-01,4.325043447448457,-14.88888461255134,KICH
TCGA-KN-8418-01,4.318196357155025,-14.926043093186145,KICH
TCGA-KL-8339-11,7.459768344750548,-11.614583943171603,KICH
TCGA-KO-8411-01,4.312124093654782,-14.849646159850455,KICH
TCGA-KN-8437-11,7.9539757379035665,-11.782910713182133,KICH
TCGA-KO-8415-01,4.354116462520025,-15.025862025525777,KICH
TCGA-KL-8329-01,4.43574425118006,-15.004926541052608,KICH
TCGA-KL-8341-01,4.399363682315583,-14.705584754309971,KICH
TCGA-KN-8422-11,7.71801308890435,-11.940560019882419,KICH
TCGA-KL-8324-11,7.520090930917145,-11.723535704449732,KICH
TCGA-KN-8424-11,7.767317651685404,-11.947445539227203,KICH
TCGA-KN-8436-01,4.386355892496928,-14.818302539849805,KICH
TCGA-KM-8477-01,4.450756943033663,-14.78242392000218,KICH
TCGA-KN-8434-11,7.479200234809941,-11.74094596927903,KICH
TCGA-KN-8437-01,4.787864340729522,-14.549470770704483,KICH
TCGA-KO-8406-01,4.299906963881002,-14.904668101263033,KICH
TCGA-KN-8429-01,4.385049054307012,-14.955388990173939,KICH
TCGA-KL-8340-01,4.386358132688348,-14.827262569272838,KICH
TCGA-KN-8422-01,4.4559374043536835,-14.83246799606073,KICH
TCGA-KL-8328-01,4.321469054115757,-14.886283955976307,KICH
TCGA-KN-8435-11,7.54606963584807,-11.616684945753097,KICH
TCGA-KN-8433-11,7.482055997173423,-11.846896526949319,KICH
TCGA-KM-8441-01,4.73343896617484,-14.605000997524632,KICH
TCGA-KN-8430-11,7.985709721890527,-12.120045862713454,KICH
TCGA-KM-8440-01,4.437072726584239,-14.824929821632317,KICH
TCGA-KM-8438-01,4.34585111829453,-14.828176525575513,KICH
TCGA-KO-8407-01,4.32590415204299,-14.898317923598714,KICH
TCGA-KL-8334-01,4.304858789435661,-14.937464969992465,KICH
TCGA-KL-8323-01,4.364308581724363,-14.918741924900093,KICH
TCGA-KL-8339-01,4.29728102154254,-14.905665124161809,KICH
TCGA-KL-8333-01,4.430766595557001,-14.721502854903612,KICH
TCGA-KO-8403-01,4.294366268355498,-14.928911020144131,KICH
TCGA-KL-8324-01,4.350315973938252,-14.830791667450674,KICH
TCGA-KO-8415-11,7.698043668148564,-11.911388386159704,KICH
TCGA-KL-8344-01,4.492660078064885,-14.75298859436439,KICH
TCGA-KN-8419-11,7.909312748612259,-12.041376436738238,KICH
TCGA-KN-8427-11,8.013106329282193,-12.042859014504586,KICH
TCGA-KL-8346-01,4.3704184045096595,-14.819213044921492,KICH
TCGA-KO-8410-01,4.416292404406808,-14.773941855711131,KICH
TCGA-KN-8425-11,8.005306555782722,-12.154115316327745,KICH
TCGA-KM-8442-01,4.406645389881743,-14.819626462613261,KICH
TCGA-KN-8431-11,7.870191847355298,-12.050328651265257,KICH
TCGA-KN-8428-11,7.596921064900771,-11.586166804036093,KICH
TCGA-KN-8421-01,4.4273354055856835,-14.885661722633463,KICH
TCGA-KO-8414-01,4.440682525994529,-14.878424392994475,KICH
TCGA-KN-8429-11,8.04277373664893,-12.164866113336554,KICH
TCGA-KL-8342-01,4.270500823383887,-14.96199342428003,KICH
TCGA-KN-8426-11,8.023263360945,-12.107396343149302,KICH
TCGA-KL-8345-01,4.373275855412778,-14.803026490018103,KICH
TCGA-KM-8443-01,4.427232654949443,-14.776967086538004,KICH
TCGA-KN-8425-01,4.434318464214649,-14.79006963319274,KICH
TCGA-KN-8423-01,4.435296863325847,-14.769154139324382,KICH
TCGA-KL-8326-01,4.394481647946883,-14.773410946646516,KICH
TCGA-KO-8409-01,4.350661793822228,-14.796464770932221,KICH
TCGA-KN-8435-01,4.420046137687578,-14.822619368844343,KICH
TCGA-KL-8329-11,7.523367541295328,-11.683571916060425,KICH
TCGA-KL-8337-01,4.431513262702518,-14.837691577909046,KICH
TCGA-KL-8335-01,4.3439750221559565,-14.880608839340056,KICH
TCGA-KN-8427-01,-5.904393204227747,0.8610344928984296,KICH
TCGA-KN-8428-01,4.339453500286599,-14.922963227350621,KICH
TCGA-KL-8338-01,4.3117873636190565,-14.943130447537902,KICH
TCGA-KL-8332-01,4.29055110458781,-14.797583469410469,KICH
TCGA-KM-8439-01,4.702573972527969,-14.62601329196185,KICH
TCGA-KN-8431-01,4.368394640810364,-14.907762332640917,KICH
TCGA-KN-8426-01,4.335503226867918,-14.829163542302629,KICH
TCGA-KL-8330-01,4.403637850471324,-14.725712785976551,KICH
TCGA-KN-8424-01,4.378021960915811,-14.97879429490538,KICH
TCGA-KL-8325-01,4.362340454594044,-14.70486780439327,KICH
TCGA-KL-8336-11,7.989308341722027,-11.631834427225172,KICH
TCGA-KL-8343-01,4.494633418789279,-14.72028904635059,KICH
TCGA-KO-8405-01,4.377143357798783,-14.873616764426595,KICH
TCGA-KN-8433-01,4.3763975454496,-14.85637685673918,KICH
TCGA-KN-8432-01,4.403060710025786,-14.722320146296013,KICH
TCGA-CZ-5468-11,8.037991976473078,-12.131819165303067,KIRC
TCGA-A3-3363-01,9.493187025243246,-10.002013874308238,KIRC
TCGA-BP-4989-01,10.486188498447142,-12.665537256300864,KIRC
TCGA-B0-4846-01,11.046307048576306,-12.453986652297234,KIRC
TCGA-B0-5109-01,9.19750337499395,-11.615582650740535,KIRC
TCGA-B0-5084-01,9.697915344358625,-10.8995734627934,KIRC
TCGA-BP-4329-01,10.432591812528647,-12.483878665127541,KIRC
TCGA-B0-4706-01,10.348071487284516,-12.319755870857874,KIRC
TCGA-CW-5581-11,7.337633663515322,-11.665987890349717,KIRC
TCGA-A3-A8CQ-01,11.260472552159044,-12.36143706186088,KIRC
TCGA-CZ-5467-01,10.995000899006364,-12.257646683259358,KIRC
TCGA-CJ-5677-01,10.216108806034764,-12.157817962386604,KIRC
TCGA-CZ-4864-11,7.401069449099926,-11.56423891684941,KIRC
TCGA-BP-4964-01,10.586311920876136,-12.42359764090661,KIRC
TCGA-B0-4697-01,9.898870573664798,-12.15045216133896,KIRC
TCGA-BP-4177-01,8.48999360851807,-11.89528631659172,KIRC
TCGA-B0-5701-11,7.777858069293453,-11.793959285387599,KIRC
TCGA-CW-5591-01,7.723479681776535,-11.495675612498033,KIRC
